0,1,2,3,4
oo270040310181,דִּ֤י,שָׁלְטָ֣ן,o373075,7
oo270040310191,שָׁלְטָנֵ,עָלַ֔ם,o373076,7
oo270040310192,הּ֙,וּ,o373077,7
oo270040310201,שָׁלְטָ֣ן,מַלְכוּתֵ֖הּ,o373078,5
,,,,
oo270050070072,י,וְ,o373301,7
oo270050070081,וְ,גָזְרַיָּ֑א,o373302,7
oo270050070082,גָזְרַיָּ֑,עָנֵ֨ה,o373303,7
oo270050070083,א,מַלְכָּ֜א,o373304,7
oo270050070091,עָנֵ֨ה,וְ,o373305,7
oo270050070101,מַלְכָּ֜,אָמַ֣ר,o373306,7
oo270050070102,א,לְ,o373307,7
oo270050070111,וְ,חַכִּימֵ֣י,o373308,7
oo270050070112,אָמַ֣ר,בָבֶ֗ל,o373309,7
oo270050070121,לְ,דִּ֣י,o373310,7
oo270050070122,חַכִּימֵ֣י,כָל,o373311,7
oo270050070131,בָבֶ֗ל,אֱ֠נָשׁ,o373312,5
,,,,
oo270050070151,כָל,יִקְרֵ֞ה,o373314,7
oo270050070161,אֱ֠נָשׁ,כְּתָבָ֣ה,o373315,7
oo270050070171,דִּֽי,דְנָ֗ה,o373316,7
oo270050070181,יִקְרֵ֞ה,וּ,o373317,7
oo270050070191,כְּתָבָ֣,פִשְׁרֵהּ֙,o373318,7
oo270050070192,ה,יְחַוִּנַּ֔נִי,o373319,7
oo270050070201,דְנָ֗ה,אַרְגְּוָנָ֣א,o373320,7
oo270050070211,וּ,יִלְבַּ֗שׁ,o373321,7
oo270050070212,פִשְׁרֵ,ו,o373322,7
oo270050070213,הּ֙,המונכא,o373323,7
oo270050070221,יְחַוִּנַּ֔,דִֽי,o373324,7
oo270050070222,נִי,דַהֲבָא֙,o373325,7
oo270050070231,אַרְגְּוָנָ֣,עַֽל,o373326,7
oo270050070232,א,צַוְּארֵ֔הּ,o373327,7
oo270050070241,יִלְבַּ֗שׁ,וְ,o373328,7
oo270050070261,וְ,תַלְתִּ֥י,o373329,7
oo270050070262,הַֽמְנִיכָ֤,בְ,o373330,7
oo270050070263,א,מַלְכוּתָ֖א,o373331,7
oo270050070271,דִֽי,יִשְׁלַֽט,o373332,7
,,,,
oo270050160232,הַֽמְנִיכָ֤,המונכא,o373546,7
oo270050160233,א,דִֽי,o373547,7
oo270050160241,דִֽי,דַהֲבָא֙,o373548,7
oo270050160251,דַהֲבָ,עַֽל,o373549,7
oo270050160252,א֙,צַוְּארָ֔ךְ,o373550,7
oo270050160261,עַֽל,וְ,o373551,7
oo270050160271,צַוְּארָ֔,תַלְתָּ֥א,o373552,7
oo270050160272,ךְ,בְ,o373553,7
oo270050160281,וְ,מַלְכוּתָ֖א,o373554,7
oo270050160282,תַלְתָּ֥א,תִּשְׁלַֽט,o373555,7
,,,,
oo270050180062,ה,מַלְכוּתָ֤א,o373584,7
oo270050180071,מַלְכוּתָ֤,וּ,o373585,7
oo270050180072,א,רְבוּתָא֙,o373586,4
oo270050180081,וּ,,o373586a,4
oo270050180082,רְבוּתָ,וִ,o373587,7
oo270050180083,א֙,יקָרָ֣א,o373588,4
oo270050180091,וִ,,o373588a,4
oo270050180092,יקָרָ֣,וְ,o373589,7
oo270050180093,א,הַדְרָ֔ה,o373590,7
oo270050180101,וְ,יְהַ֖ב,o373591,7
oo270050180102,הַדְרָ֔,לִ,o373592,7
oo270050180103,ה,נְבֻכַדְנֶצַּ֥ר,o373593,7
oo270050180111,יְהַ֖ב,אֲבֽוּךְ,o373594,7
,,,,
oo270050210071,חֵיוְתָ֣,חֵיוְתָ֣א,o373661,4
oo270050210072,א,,o373661a,4
oo270050210091,שַׁוִּ֗יְו,שׁוי,o373662,4
oo270050210091a,,וְ,o373663,4
oo270050210101,וְ,עִם,o373664,7
oo270050210102,עִם,עֲרָֽדַיָּא֙,o373665,7
oo270050210111,עֲרָֽדַיָּ,מְדֹורֵ֔הּ,o373666,7
oo270050210112,א֙,עִשְׂבָּ֤א,o373667,7
oo270050210121,מְדוֹרֵ֔,כְ,o373668,7
oo270050210122,הּ,תֹורִין֙,o373669,7
oo270050210131,עִשְׂבָּ֤,יְטַ֣עֲמוּנֵּ֔הּ,o373670,7
oo270050210132,א,וּ,o373671,7
oo270050210141,כְ,מִ,o373672,7
oo270050210142,תוֹרִין֙,טַּ֥ל,o373673,7
oo270050210151,יְטַ֣עֲמוּנֵּ֔,שְׁמַיָּ֖א,o373674,7
oo270050210152,הּ,גִּשְׁמֵ֣הּ,o373675,4
oo270050210161,וּ,,o373675a,4
oo270050210162,מִ,יִצְטַבַּ֑ע,o373676,7
oo270050210163,טַּ֥ל,עַ֣ד,o373677,7
oo270050210171,שְׁמַיָּ֖,דִּֽי,o373678,7
oo270050210172,א,יְדַ֗ע,o373679,7
oo270050210181,גִּשְׁמֵ֣,דִּֽי,o373680,7
oo270050210182,הּ,שַׁלִּ֞יט,o373681,7
oo270050210191,יִצְטַבַּ֑ע,אֱלָהָ֤א,o373682,7
oo270050210201,עַ֣ד,עליא,o373683,7
oo270050210211,דִּֽי,בְּ,o373684,7
oo270050210221,יְדַ֗ע,מַלְכ֣וּת,o373685,7
oo270050210231,דִּֽי,אֲנָשָׁ֔א,o373686,7
oo270050210241,שַׁלִּ֞יט,וּ,o373687,7
oo270050210251,אֱלָהָ֤,לְ,o373688,7
oo270050210252,א,מַן,o373689,7
oo270050210271,עִלָּאָ,דִּ֥י,o373690,7
oo270050210272,ה֙,יִצְבֵּ֖ה,o373691,4
oo270050210281,בְּ,,o373691a,4
oo270050210282,מַלְכ֣וּת,יְהָקֵ֥ים,o373692,7
oo270050210291,אֲנָשָׁ֔,עליה,o373693,7
,,,,
oo270050230122,אַ֨נְתְּ,אנתה,o373721,4
oo270050230141,וְ,,o373721a,4
oo270050230142,רַבְרְבָנָ֜,ו,o373722,7
oo270050230143,ךְ,רברבניך,o373723,7
oo270050230151,שֵֽׁגְלָתָ֣,שֵֽׁגְלָתָ֣ךְ,o373724,4
oo270050230152,ךְ,,o373724a,4
,,,,
oo270050290082,הַֽמְנִיכָ֥,המונכא,o373821,7
oo270050290083,א,דִֽי,o373822,7
oo270050290091,דִֽי,דַהֲבָ֖א,o373823,7
oo270050290101,דַהֲבָ֖,עַֽל,o373824,7
oo270050290102,א,צַוְּארֵ֑הּ,o373825,7
oo270050290111,עַֽל,וְ,o373826,7
oo270050290121,צַוְּארֵ֑,הַכְרִ֣זֽוּ,o373827,7
oo270050290122,הּ,עֲלֹ֔והִי,o373828,4
oo270050290131,וְ,,o373828a,4
oo270050290132,הַכְרִ֣זֽוּ,דִּֽי,o373829,7
oo270050290141,עֲל֔וֹ,לֶהֱוֵ֥א,o373830,7
oo270050290142,הִי,שַׁלִּ֛יט,o373831,7
oo270050290151,דִּֽי,תַּלְתָּ֖א,o373832,7
oo270050290161,לֶהֱוֵ֥א,בְּ,o373833,7
oo270050290171,שַׁלִּ֛יט,מַלְכוּתָֽא,o373834,7
oo270050300011,בֵּ֚,בֵּ֚הּ,o373835,4
oo270050300012,הּ,,o373835a,4
,,,,
oo270070080101,בֵּֽינֵי,ביניהון,o374736,7
oo270070080102,הֵ֔ן,וּ,o374737,7
oo270070080111,וּ,תְלָ֗ת,o374738,7
oo270070080112,תְלָ֗ת,מִן,o374739,7
oo270070080121,מִן,קַרְנַיָּא֙,o374740,7
oo270070080131,קַרְנַיָּ,קַדְמָ֣יָתָ֔א,o374741,7
oo270070080132,א֙,אתעקרו,o374742,7
oo270070080141,קַדְמָ֣יָתָ֔,מִן,o374743,7
oo270070080142,א,קדמיה,o374744,7
oo270070080161,אֶתְעֲקַ֖רָה,וַ,o374745,7
oo270070080171,מִן,אֲל֨וּ,o374746,7
oo270070080191,קֳדָמַ֑,עַיְנִ֜ין,o374747,7
oo270070080192,הּ,כְּ,o374748,7
oo270070080201,וַ,עַיְנֵ֤י,o374749,7
oo270070080202,אֲל֨וּ,אֲנָשָׁא֙,o374750,7
oo270070080211,עַיְנִ֜ין,בְּ,o374751,7
oo270070080221,כְּ,קַרְנָא,o374752,7
oo270070080222,עַיְנֵ֤י,דָ֔א,o374753,7
oo270070080231,אֲנָשָׁ,וּ,o374754,7
oo270070080232,א֙,פֻ֖ם,o374755,7
oo270070080241,בְּ,מְמַלִּ֥ל,o374756,7
oo270070080242,קַרְנָ,רַבְרְבָֽן,o374757,7
,,,,
oo270070190121,כָּלְּ,כלהון,o374962,7
oo270070190122,הֵ֑ין,דְּחִילָ֣ה,o374963,7
oo270070190131,דְּחִילָ֣ה,יַתִּ֗ירָה,o374964,7
oo270070190141,יַתִּ֗ירָה,שׁניה,o374965,7
oo270070190161,שִׁנַּ֤,דִּֽי,o374966,7
oo270070190162,הּ,פַרְזֶל֙,o374967,7
oo270070190171,דִּֽי,וְ,o374968,7
oo270070190181,פַרְזֶל֙,טִפְרַ֣יהּ,o374969,7
oo270070190191,וְ,דִּֽי,o374970,7
oo270070190192,טִפְרַ֣י,נְחָ֔שׁ,o374971,7
oo270070190193,הּ,אָֽכְלָ֣ה,o374972,7
oo270070190201,דִּֽי,מַדֲּקָ֔ה,o374973,7
oo270070190211,נְחָ֔שׁ,וּ,o374974,7
oo270070190221,אָֽכְלָ֣ה,שְׁאָרָ֖א,o374975,7
oo270070190231,מַדֲּקָ֔ה,בְּ,o374976,7
oo270070190241,וּ,רַגְלַ֥יהּ,o374977,7
oo270070190242,שְׁאָרָ֖,רָֽפְסָֽה,o374978,7
,,,,
oo270070230071,רְבִיעָ,רביעיא,o375045,7
oo270070230072,אָה֙,תֶּהֱוֵ֣א,o375046,7
oo270070230081,תֶּהֱוֵ֣א,בְ,o375047,7
oo270070230091,בְ,אַרְעָ֔א,o375048,7
oo270070230092,אַרְעָ֔,דִּ֥י,o375049,7
oo270070230093,א,תִשְׁנֵ֖א,o375050,7
oo270070230101,דִּ֥י,מִן,o375051,7
oo270070230111,תִשְׁנֵ֖א,כָּל,o375052,7
oo270070230121,מִן,מַלְכְוָתָ֑א,o375053,7
oo270070230131,כָּל,וְ,o375054,7
oo270070230141,מַלְכְוָתָ֑,תֵאכֻל֙,o375055,7
oo270070230142,א,כָּל,o375056,7
oo270070230151,וְ,אַרְעָ֔א,o375057,7
oo270070230152,תֵאכֻל֙,וּ,o375058,7
oo270070230161,כָּל,תְדוּשִׁנַּ֖הּ,o375059,7
oo270070230171,אַרְעָ֔,וְ,o375060,7
oo270070230172,א,תַדְּקִנַּֽהּ,o375061,7
,,,,
oo270070250042,ה֙,יְמַלִּ֔ל,o375088,7
oo270070250051,יְמַלִּ֔ל,וּ,o375089,7
oo270070250061,וּ,לְ,o375090,7
oo270070250062,לְ,קַדִּישֵׁ֥י,o375091,7
oo270070250063,קַדִּישֵׁ֥י,עֶלְיֹונִ֖ין,o375092,7
oo270070250071,עֶלְיוֹנִ֖ין,יְבַלֵּ֑א,o375093,7
oo270070250081,יְבַלֵּ֑א,וְ,o375094,7
oo270070250091,וְ,יִסְבַּ֗ר,o375095,7
oo270070250092,יִסְבַּ֗ר,לְ,o375096,7
oo270070250101,לְ,הַשְׁנָיָה֙,o375097,7
oo270070250102,הַשְׁנָיָה֙,זִמְנִ֣ין,o375098,7
oo270070250111,זִמְנִ֣ין,וְ,o375099,7
,NA,דָ֔ת,o375100,6
,,,,
oo270070250122,דָ֔ת,יִתְיַהֲב֣וּן,o375102,7
oo270070250131,וְ,בִּ,o375103,7
oo270070250132,יִתְיַהֲב֣וּן,ידֵ֔הּ,o375104,7
oo270070250141,בִּ,עַד,o375105,7
oo270070250142,ידֵ֔,עִדָּ֥ן,o375106,7
oo270070250143,הּ,וְ,o375107,7
oo270070250151,עַד,עִדָּנִ֖ין,o375108,7
oo270070250161,עִדָּ֥ן,וּ,o375109,7
oo270070250171,וְ,פְלַ֥ג,o375110,7
oo270070250172,עִדָּנִ֖ין,עִדָּֽן,o375111,7
,,,,
oo280130090052,עֶזְרֶֽ,עֶזְרֶֽךָ,o293827,4
oo280130090053,ךָ,,o293827a,4
oo280130100021,מַלְכְּ,אֱהִ֤י,o293828,7
oo280130100022,ךָ֙,מַלְכְּךָ֙,o293829,5
,,,,
oo280130140051,אֶגְאָלֵ֑,אֶגְאָלֵ֑ם,o293880,4
oo280130140052,ם,,o293880a,4
oo280130140071,דְבָרֶי,אֱהִ֨י,o293881,7
oo280130140072,ךָ֜,דְבָרֶיךָ֜,o293882,5
,,,,
oo300090060051,וַ,אֲגֻדָּתֹ֖ו,o297943,4
oo300090060052,אֲגֻדָּת֖,,o297943a,4
oo300090060053,וֹ,עַל,o297944,7
oo300090060061,עַל,אֶ֣רֶץ,o297945,7
oo300090060071,אֶ֣רֶץ,יְסָדָ֑הּ,o297946,7
oo300090060081,יְסָדָ֑,הַ,o297947,7
oo300090060082,הּ,קֹּרֵ֣א,o297948,7
oo300090060091,הַ,לְ,o297949,7
oo300090060092,קֹּרֵ֣א,מֵֽי,o297950,7
oo300090060101,לְ,הַ,o297951,7
oo300090060102,מֵֽי,יָּ֗ם,o297952,7
oo300090060111,הַ,וַֽ,o297953,7
oo300090060112,יָּ֗ם,יִּשְׁפְּכֵ֛ם,o297954,7
oo300090060121,וַֽ,עַל,o297955,7
oo300090060122,יִּשְׁפְּכֵ֛,פְּנֵ֥י,o297956,7
oo300090060123,ם,הָ,o297957,7
oo300090060131,עַל,אָ֖רֶץ,o297958,7
oo300090060141,פְּנֵ֥י,יְהוָ֥ה,o297959,7
oo300090060151,הָ,שְׁמֹֽו,o297960,7
,,,,
oo310010110121,וְ,עַל,o298333,7
oo310010110122,עַל,יְרוּשָׁלִַ֨ם֙,o298334,7
oo310010110131,יְרוּשָׁלִַ֨ם֙,יַדּ֣וּ,o298335,7
oo310010110141,יַדּ֣וּ,גֹורָ֔ל,o298336,7
oo310010110151,גוֹרָ֔ל,גַּם,o298337,7
oo310010110161,גַּם,אַתָּ֖ה,o298338,7
oo310010110171,אַתָּ֖ה,כְּ,o298339,7
oo310010110181,כְּ,אַחַ֥ד,o298340,7
oo310010110182,אַחַ֥ד,מֵהֶֽם,o298341,7
,,,,
oo340020060052,הֲלִֽיכָתָ֑,הלכותם,o301736,7
oo340020060053,ם,יְמַֽהֲרוּ֙,o301737,7
oo340020060061,יְמַֽהֲרוּ֙,חֹֽומָתָ֔הּ,o301738,7
oo340020060071,חֽוֹמָתָ֔,וְ,o301739,7
oo340020060072,הּ,הֻכַ֖ן,o301740,7
oo340020060081,וְ,הַ,o301741,7
oo340020060082,הֻכַ֖ן,סֹּכֵֽךְ,o301742,7
,,,,
oo380010040192,מַֽעֲלְלֵי,מעליליכם,o305065,7
oo380010040193,כֶ֖ם,הָֽ,o305066,7
oo380010040201,הָֽ,רָעִ֑ים,o305067,7
oo380010040202,רָעִ֑ים,וְ,o305068,7
oo380010040211,וְ,לֹ֥א,o305069,7
oo380010040212,לֹ֥א,שָׁמְע֛וּ,o305070,7
oo380010040221,שָׁמְע֛וּ,וְ,o305071,7
oo380010040231,וְ,לֹֽא,o305072,7
oo380010040232,לֹֽא,הִקְשִׁ֥יבוּ,o305073,7
oo380010040241,הִקְשִׁ֥יבוּ,אֵלַ֖י,o305074,7
oo380010040251,אֵלַ֖,נְאֻם,o305075,7
oo380010040252,י,יְהוָֽה,o305076,7
oo380010050011,אֲבֽוֹתֵי,אֲבֹֽותֵיכֶ֖ם,o305077,4
oo380010050012,כֶ֖ם,,o305077a,4
,NA,אַיֵּה,o305078,6
,,,,
oo390010060101,כְבוֹדִ֡,אַיֵּ֣ה,o309564,7
oo390010060102,י,כְבֹודִ֡י,o309565,4
oo390010060111,וְ,,o309565a,4
,NA,וְ,o309566,6
,,,,
