lexId,language,speech,nameType,lexSet,lexText,gloss,freqLex,rankLex
1444939,hbo,nmpr,pers,,כִּלְיֹון,Kilion,3,3915
1444940,hbo,nmpr,pers,,עָרְפָּה,Orpah,2,4540
1444941,hbo,nmpr,pers,,רוּת,Ruth,12,2014
1444942,hbo,advb,,cjad,לָהֵן,therefore,2,4540
1444943,hbo,verb,,,עגן,withdraw,1,5715
1444944,hbo,nmpr,pers,,בֹּעַז,Boaz,22,1353
1444945,hbo,verb,,,צבט,hold out,1,5715
1444946,hbo,verb,,,שׁלל,draw out,2,4540
1444947,hbo,subs,,,צֶבֶת,bundle,1,5715
1444948,hbo,subs,,,מֹדַעַת,kinsman,1,5715
1444949,hbo,subs,,,מַרְגְּלֹת,feet-place,5,3122
1444950,hbo,nmpr,pers,,עֹובֵד,Obed,10,2230
1444951,hbo,nmpr,pers,,שַׂלְמָה,Salmon,1,5715
1444952,hbo,nmpr,pers,,שַׂלְמֹון,Salmon,1,5715
1444953,hbo,adjv,,,שְׁחַרְחֹר,blackish,1,5715
1444954,hbo,verb,,,נחר,snort,1,5715
1444955,hbo,verb,,,נטר,keep,4,3479
1444956,hbo,subs,,,גְּדִיָּה,young goat,1,5715
1444957,hbo,subs,,,סוּסָה,mare,1,5715
1444958,hbo,subs,,,רַעְיָה,girl friend,9,2329
1444959,hbo,subs,,,תֹּור,turn,5,3122
1444960,hbo,subs,,,חֲרוּזִים,string of shells,1,5715
1444961,hbo,subs,,,נְקֻדָּה,glass-bead,1,5715
1444962,hbo,subs,,,נֵרְדְּ,nard,3,3915
1444963,hbo,subs,,,כֹּפֶר,henna,3,3915
1444964,hbo,subs,,,רָהִיט,rafter,1,5715
1444965,hbo,subs,,,בְּרֹות,juniper,1,5715
1444966,hbo,subs,,,צְבָאָה,she-gazelle,2,4540
1444967,hbo,subs,,,עֹפֶר,gazelle,5,3122
1444968,hbo,subs,,,כֹּתֶל,wall,1,5715
1444969,hbo,verb,,,צוץ,glance,1,5715
1444970,hbo,subs,,,חֲרַכִּים,lattice,1,5715
1444971,hbo,subs,,,סְתָו,winter,1,5715
1444972,hbo,subs,,,נִצָּן,blossom,1,5715
1444973,hbo,subs,,,זָמִיר,pruning,1,5715
1444974,hbo,subs,,,פַּג,unripe fig,1,5715
1444975,hbo,subs,,,סְמָדַר,perule,3,3915
1444976,hbo,verb,,,פוח,breath,3,3915
1444977,hbo,subs,,,בֶּתֶר,<uncertain>,1,5715
1444978,hbo,subs,,,אֲבָקָה,scent-powder,1,5715
1444979,hbo,adjv,,,אָחֻז,holding,1,5715
1444980,hbo,subs,,,אַפִּרְיֹון,litter,1,5715
1444981,hbo,subs,,,רְפִידָה,saddle-cloth,1,5715
1444982,hbo,verb,,,רצף,fit,1,5715
1444983,hbo,subs,,,חֲתֻנָּה,marriage,1,5715
1444984,hbo,verb,,,גלשׁ,go down,2,4540
1444985,hbo,subs,,,רַחְצָה,washing,2,4540
1444986,hbo,verb,,,תאם,bear twins,2,4540
1444987,hbo,subs,,,מִדְבָּר,speaking,1,5715
1444988,hbo,subs,,,תַּלְפִּיֹּות,stone courses,1,5715
1444989,hbo,subs,,,צְבִיָּה,she-gazelle,2,4540
1444990,hbo,subs,,,צַוְּרֹנִים,necklace,1,5715
1444991,hbo,subs,,,שְׁלָחִים,channel,1,5715
1444992,hbo,subs,,,פַּרְדֵּס,park,3,3915
1444993,hbo,subs,,,כַּרְכֹּום,curcuma,1,5715
1444994,hbo,subs,,,קְוֻצֹּות,hairlocks,2,4540
1444995,hbo,subs,,,רָסִיס,drop,1,5715
1444996,hbo,inrg,,,אֵיכָכָה,how,4,3479
1444997,hbo,verb,,,טנף,soil,1,5715
1444998,hbo,subs,,,מַנְעוּל,lock,6,2866
1444999,hbo,subs,,,תַּלְתָּל,date-panicle,1,5715
1445000,hbo,subs,,,מִלֵּאת,<uncertain>,1,5715
1445001,hbo,subs,,,מֶרְקָח,herb,1,5715
1445002,hbo,subs,,,עֶשֶׁת,plate,1,5715
1445003,hbo,subs,,,שֵׁשׁ,alabaster,3,3915
1445004,hbo,subs,,,מַמְתַקִּים,sweetness,2,4540
1445005,hbo,subs,,,אֱגֹוז,nut,1,5715
1445006,hbo,adjv,,gntl,שׁוּלַמִּי,Shulammite,2,4540
1445007,hbo,subs,,,חַמּוּק,turning,1,5715
1445008,hbo,subs,,,אָמָּן,artisan,1,5715
1445009,hbo,subs,,,סַהַר,enclosure,1,5715
1445010,hbo,subs,,,מֶזֶג,mixed wine,1,5715
1445011,hbo,verb,,,סוג,fence,1,5715
1445012,hbo,nmpr,topo,,בַּת רַבִּים,Bath Rabbim,1,5715
1445013,hbo,subs,,,סַנְסִנָּה,date-fruit,1,5715
1445014,hbo,verb,,,דבב,flow,1,5715
1445015,hbo,subs,,,רֶקַח,spice,1,5715
1445016,hbo,verb,,,רפק,lean,1,5715
1445017,hbo,subs,,,שַׁלְהֶבֶתְיָה,big flame,1,5715
1445018,hbo,nmpr,topo,,בַּעַל הָמֹון,Baal Hamon,1,5715
1445019,hbo,subs,,,קֹהֶלֶת,speaker,7,2659
1445020,hbo,subs,,,יִתְרֹון,profit,10,2230
1445021,hbo,subs,,padv,כְּבָר,long time,9,2329
1445022,hbo,subs,,,עִנְיָן,occupation,8,2471
1445023,hbo,verb,,,ענה,be worried,3,3915
1445024,hbo,subs,,,רְעוּת,longing,7,2659
1445025,hbo,verb,,,תקן,be straight,3,3915
1445026,hbo,subs,,,חֶסְרֹון,want,1,5715
1445027,hbo,subs,,,הֹולֵלָה,madness,4,3479
1445028,hbo,subs,,,שִׂכְלוּת,folly,1,5715
1445029,hbo,subs,,,רַעְיֹון,striving,3,3915
1445030,hbo,subs,,,סִכְלוּת,folly,6,2866
1445031,hbo,subs,,,שִׁדָּה,lady,2,4540
1445032,hbo,subs,,,כִּשְׁרֹון,advantage,3,3915
1445033,hbo,verb,,,חושׁ,feel,1,5715
1445034,hbo,subs,,,זְמָן,season,4,3479
1445035,hbo,advb,,,עֲדֶנָה,hitherto,1,5715
1445036,hbo,advb,,,עֲדֶן,hitherto,1,5715
1445037,hbo,inrg,,,אִי,how,2,4540
1445038,hbo,adjv,,,מִסְכֵּן,poor,4,3479
1445039,hbo,subs,,,רְאוּת,look,1,5715
1445040,hbo,conj,,,אִלּוּ,if,2,4540
1445041,hbo,adjv,,,תַּקִּיף,mighty,1,5715
1445042,hbo,subs,,,חֶשְׁבֹּון,account,3,3915
1445043,hbo,subs,,,חִשָּׁבֹון,invention,2,4540
1445044,hbo,subs,,,פֵּשֶׁר,interpretation,1,5715
1445045,hbo,subs,,,שִׁלְטֹון,mastery,2,4540
1445046,hbo,subs,,,פִּתְגָם,decision,2,4540
1445047,hbo,subs,,,עֲבָד,work,1,5715
1445048,hbo,subs,,,מֵרֹוץ,running,1,5715
1445049,hbo,subs,,,סֶכֶל,folly,1,5715
1445050,hbo,subs,,,גּוּמָּץ,pit,1,5715
1445051,hbo,verb,,,כשׁר,succeed,3,3915
1445052,hbo,subs,,,הֹולֵלוּת,madness,1,5715
1445053,hbo,subs,,,שְׁתִי,drinking,1,5715
1445054,hbo,subs,,,עֲצַלְתַּיִם,great sluggishness,1,5715
1445055,hbo,subs,,,מְקָרֶה,beam-work,1,5715
1445056,hbo,subs,,,שִׁפְלוּת,inactivity,1,5715
1445057,hbo,verb,,,דלף,drip,1,5715
1445058,hbo,subs,,,מַדָּע,knowledge,6,2866
1445059,hbo,subs,,,בְּחוּרֹות,youth,2,4540
1445060,hbo,subs,,,שַׁחֲרוּת,black hair,1,5715
1445061,hbo,verb,,,בטל,cease working,1,5715
1445062,hbo,subs,,,טֹחֲנֹות,molar teeth,1,5715
1445063,hbo,subs,,,טַחֲנָה,grinding mill,1,5715
1445064,hbo,subs,,,חַתְחַתִּים,terror,1,5715
1445065,hbo,subs,,,אֲבִיֹּונָה,caper-fruit,1,5715
1445066,hbo,verb,,,אזן,ponder,1,5715
1445067,hbo,subs,,,דָּרְבֹן,<uncertain>,1,5715
1445068,hbo,subs,,,אֲסֻפָּה,collection,1,5715
1445069,hbo,subs,,,לַהַג,devotion,1,5715
1445070,hbo,subs,,,יְגִעָה,wearying,1,5715
1445071,hbo,subs,,,מַחְמֹד,something precious,1,5715
1445072,hbo,subs,,,מִשְׁבָּת,ruin,1,5715
1445073,hbo,verb,,,שׂקד,<uncertain>,1,5715
1445074,hbo,verb,,,עוב,becloud,1,5715
1445075,hbo,subs,,,שֹׂךְ,<uncertain>,1,5715
1445076,hbo,subs,,,מַדּוּחִים,enticement,1,5715
1445077,hbo,subs,,,פּוּגָה,benumbing,1,5715
1445078,hbo,subs,,,טִפֻּחִים,healthy ones,1,5715
1445079,hbo,verb,,,טפח,bring forth,1,5715
1445080,hbo,verb,,,שׂתם,stop,1,5715
1445081,hbo,verb,,,פשׁח,lie fallow,1,5715
1445082,hbo,verb,,,כפשׁ,cower,1,5715
1445083,hbo,subs,,,יָחִיל,<uncertain>,1,5715
1445084,hbo,subs,,,סְחִי,refuse,1,5715
1445085,hbo,subs,,,שֵׁאת,desolation,1,5715
1445086,hbo,subs,,,הֲפֻגָה,stop,1,5715
1445087,hbo,subs,,,עַוָּתָה,oppression,1,5715
1445088,hbo,subs,,,קִימָה,rising up,1,5715
1445089,hbo,subs,,,מַנְגִּינָה,mocking song,1,5715
1445090,hbo,subs,,,מָגִנָּה,insolence,1,5715
1445091,hbo,subs,,,תַּאְלָה,curse,1,5715
1445092,hbo,verb,,,עמם,be dark,1,5715
1445093,hbo,verb,,,שׁנא,shine,1,5715
1445094,hbo,subs,,,יָעֵן,<uncertain>,1,5715
1445095,hbo,verb,,,צחה,be white,1,5715
1445096,hbo,subs,,,שְׁחֹור,blackness,1,5715
1445097,hbo,verb,,,צפד,shrivel,1,5715
1445098,hbo,adjv,,,רַחֲמָנִי,compassionate,1,5715
1445099,hbo,verb,,,נוץ,depart,1,5715
1445100,hbo,subs,,,צִפִּיָּה,outlook,1,5715
1445101,hbo,subs,,,טְחֹון,hand-mill,1,5715
1445102,hbo,nmpr,pers,,אֲחַשְׁוֵרֹושׁ,Ahasuerus,31,1080
1445103,hbo,nmpr,topo,,הֹדּוּ,India,2,4540
1445104,hbo,nmpr,topo,,שׁוּשַׁן,Susa,21,1403
1445105,hbo,subs,,,בִּירָה,citadel,16,1679
1445106,hbo,subs,,,פַּרְתְּמִים,nobles,3,3915
1445107,hbo,subs,,,בִּיתָן,palace,3,3915
1445108,hbo,subs,,,חוּר,linen,2,4540
1445109,hbo,subs,,,כַּרְפַּס,linen,1,5715
1445110,hbo,subs,,,בַּהַט,<uncertain>,1,5715
1445111,hbo,subs,,,דַּר,pavement,1,5715
1445112,hbo,subs,,,סֹחֶרֶת,pavement,1,5715
1445113,hbo,subs,,,שְׁתִיָּה,drinking,1,5715
1445114,hbo,verb,,,אנס,compel,1,5715
1445115,hbo,nmpr,pers,,וַשְׁתִּי,Vashti,10,2230
1445116,hbo,nmpr,pers,,מְהוּמָן,Mehuman,1,5715
1445117,hbo,nmpr,pers,,בִּזְּתָא,Biztha,1,5715
1445118,hbo,nmpr,pers,,חַרְבֹונָא,Harbona,1,5715
1445119,hbo,nmpr,pers,,בִּגְתָא,Bigtha,1,5715
1445120,hbo,nmpr,pers,,אֲבַגְתָא,Abagtha,1,5715
1445121,hbo,nmpr,pers,,זֵתַר,Zethar,1,5715
1445122,hbo,nmpr,pers,,כַּרְכַּס,Carcas,1,5715
1445123,hbo,subs,,,כֶּתֶר,headdress,3,3915
1445124,hbo,nmpr,pers,,כַּרְשְׁנָא,Carshena,1,5715
1445125,hbo,nmpr,pers,,שֵׁתָר,Shethar,1,5715
1445126,hbo,nmpr,pers,,אַדְמָתָא,Admatha,1,5715
1445127,hbo,nmpr,pers,,תַּרְשִׁישׁ,Tarshish,2,4540
1445128,hbo,nmpr,pers,,מֶרֶס,Meres,1,5715
1445129,hbo,nmpr,pers,,מַרְסְנָא,Marsena,1,5715
1445130,hbo,nmpr,pers,,מְמוּכָן,Memucan,3,3915
1445131,hbo,subs,,,מַאֲמָר,word,3,3915
1445132,hbo,subs,,,בִּזָּיֹון,contempt,1,5715
1445133,hbo,nmpr,pers,,הֵגַי,Hegai,4,3479
1445134,hbo,nmpr,pers,,מָרְדְּכַי,Mordecai,60,621
1445135,hbo,nmpr,pers,,הֲדַסָּה,Hadassah,1,5715
1445136,hbo,nmpr,pers,,אֶסְתֵּר,Esther,55,668
1445137,hbo,subs,,,מְרוּקִים,massage,1,5715
1445138,hbo,nmpr,pers,,שַׁעֲשְׁגַז,Shaashgaz,1,5715
1445139,hbo,nmpr,mens,,טֵבֵת,Tebeth,1,5715
1445140,hbo,subs,,,הֲנָחָה,release,1,5715
1445141,hbo,subs,,,אָמְנָה,care,1,5715
1445142,hbo,nmpr,pers,,בִּגְתָן,Bigthana,2,4540
1445143,hbo,nmpr,pers,,תֶּרֶשׁ,Teresh,2,4540
1445144,hbo,nmpr,pers,,הָמָן,Haman,54,674
1445145,hbo,nmpr,pers,,הַמְּדָתָא,Hammedatha,5,3122
1445146,hbo,adjv,,gntl,אֲגָגִי,Agagite,5,3122
1445147,hbo,nmpr,mens,,נִיסָן,Nissan,2,4540
1445148,hbo,subs,,,פּוּר,lot,8,2471
1445149,hbo,nmpr,mens,,אֲדָר,Adar,8,2471
1445150,hbo,subs,,,אֲחַשְׁדַּרְפָּן,satrap,4,3479
1445151,hbo,subs,,,פַּתְשֶׁגֶן,copy,3,3915
1445152,hbo,verb,,,דחף,hurry,4,3479
1445153,hbo,nmpr,pers,,הֲתָךְ,Hathach,4,3479
1445154,hbo,subs,,,פָּרָשָׁה,statement,2,4540
1445155,hbo,verb,,,ישׁט,hold,3,3915
1445156,hbo,subs,,,שַׁרְבִיט,staff,4,3479
1445157,hbo,subs,,,הַצָּלָה,deliverance,1,5715
1445158,hbo,subs,,,בַּקָּשָׁה,request,8,2471
1445159,hbo,nmpr,pers,,זֶרֶשׁ,Zeresh,4,3479
1445160,hbo,subs,,,נֵזֶק,damage,1,5715
1445161,hbo,nmpr,pers,,חַרְבֹונָה,Harbona,1,5715
1445162,hbo,subs,,,אָבְדָן,destruction,1,5715
1445163,hbo,nmpr,mens,,סִיוָן,Siwan,1,5715
1445164,hbo,adjv,,,אֲחַשְׁתְּרָן,royal,2,4540
1445165,hbo,subs,,,רַמָּכָה,mare,1,5715
1445166,hbo,subs,,,תַּכְרִיךְ,robe,1,5715
1445167,hbo,verb,,,יהד,be a Jew,1,5715
1445168,hbo,subs,,,אַבְדָן,destruction,1,5715
1445169,hbo,nmpr,pers,,פַּרְשַׁנְדָּתָא,Parshandatha,1,5715
1445170,hbo,nmpr,pers,,דַּלְפֹון,Dalphon,1,5715
1445171,hbo,nmpr,pers,,אַסְפָּתָא,Aspatha,1,5715
1445172,hbo,nmpr,pers,,פֹּורָתָא,Poratha,1,5715
1445173,hbo,nmpr,pers,,אֲדַלְיָא,Adalia,1,5715
1445174,hbo,nmpr,pers,,אֲרִידָתָא,Aridatha,1,5715
1445175,hbo,nmpr,pers,,פַּרְמַשְׁתָּא,Parmashta,1,5715
1445176,hbo,nmpr,pers,,אֲרִיסַי,Arisai,1,5715
1445177,hbo,nmpr,pers,,אֲרִדַי,Aridai,1,5715
1445178,hbo,nmpr,pers,,וַיְזָתָא,Vaizatha,1,5715
1445179,hbo,subs,,,בִּזָּה,spoil,10,2230
1445180,hbo,subs,,,אִגֶּרֶת,letter,10,2230
1445181,hbo,subs,,,תֹּקֶף,power,3,3915
1445182,hbo,nmpr,pers,,אַשְׁפְּנַז,Ashpenaz,1,5715
1445183,hbo,subs,,,פַּתְבַּג,table,6,2866
1445184,hbo,nmpr,pers,,בֵּלְטְשַׁאצַּר,Belteshazzar,2,4540
1445185,hbo,nmpr,pers,,שַׁדְרַךְ,Shadrach,1,5715
1445186,hbo,nmpr,pers,,מֵישַׁךְ,Meshach,1,5715
1445187,hbo,nmpr,pers,,עֲבֵד נְגֹו,Abednego,1,5715
1445188,hbo,subs,,,גִּיל,age,1,5715
1445189,hbo,verb,,,חוב,be guilty,1,5715
1445190,hbo,subs,,,מֶלְצַר,guardian,2,4540
1445191,hbo,subs,,,זֵרֹעִים,herbs,1,5715
1445192,hbo,subs,,,זֵרְעֹנִים,herbs,1,5715
1445193,hbo,subs,,,אַשָּׁף,conjurer,2,4540
1445194,arc,subs,,,מֶלֶךְ,king,180,4
1445195,arc,subs,,,עָלַם,eternity,20,43
1445196,arc,verb,,,חיה,live,6,170
1445197,arc,subs,,,חֵלֶם,dream,22,37
1445198,arc,subs,,,עֲבֵד,servant,7,142
1445199,arc,subs,,,פְּשַׁר,interpretation,31,23
1445200,arc,verb,,,חוה,know,15,57
1445201,arc,verb,,,ענה,answer,30,26
1445202,arc,adjv,,gntl,כַּשְׂדָּי,Chaldaean,9,110
1445203,arc,subs,,,מִלָּה,word,24,35
1445204,arc,advb,,,אַזְדָּא,publicly known,2,352
1445205,arc,conj,,,הֵן,if,16,53
1445206,arc,verb,,,ידע,know,47,17
1445207,arc,subs,,,הַדָּם,limb,2,352
1445208,arc,subs,,,בַּיִת,house,44,18
1445209,arc,subs,,,נְוָלוּ,dunghill,3,282
1445210,arc,verb,,,שׂים,place,26,31
1445211,arc,subs,,,מַתְּנָה,gift,3,282
1445212,arc,subs,,,נְבִזְבָּה,present,2,352
1445213,arc,subs,,,יְקָר,dignity,7,142
1445214,arc,adjv,,,שַׂגִּיא,much,13,77
1445215,arc,verb,,,קבל,receive,3,282
1445216,arc,subs,,ppre,קֳדָם,before,42,19
1445217,arc,advb,,cjad,לָהֵן,therefore,3,282
1445218,arc,advb,,,תִּנְיָנוּת,again,1,446
1445219,arc,adjv,,,יַצִּיב,reliable,5,198
1445220,arc,prps,,,אֲנָה,I,16,53
1445221,arc,subs,,,עִדָּן,time,13,77
1445222,arc,prps,,,אַנְתּוּן,you,1,446
1445223,arc,verb,,,זבן,buy,1,446
1445224,arc,subs,,ppre,קֳבֵל,opposite,29,28
1445225,arc,verb,,,חזה,see,31,23
1445226,arc,subs,,card,חַד,one,14,63
1445227,arc,prps,,,הִיא,she,7,142
1445228,arc,subs,,,דָּת,law,14,63
1445229,arc,subs,,,כִּדְבָה,lie,1,446
1445230,arc,verb,,,שׁחת,spoil,3,282
1445231,arc,verb,,,זמן,arrange,1,446
1445232,arc,prep,,,עַד,until,35,21
1445233,arc,verb,,,שׁנה,be different,21,40
1445234,arc,subs,,nmcp,אִיתַי,existence,17,49
1445235,arc,subs,,nmdi,אֱנָשׁ,mankind,25,33
1445236,arc,prep,,,עַל,upon,104,6
1445237,arc,subs,,,יַבְּשָׁה,land,1,446
1445238,arc,verb,,,יכל,be able,12,84
1445239,arc,adjv,,,רַב,great,19,46
1445240,arc,adjv,,,שַׁלִּיט,mighty,10,100
1445241,arc,verb,,,שׁאל,ask,6,170
1445242,arc,subs,,,חַרְטֹּם,magician,5,198
1445243,arc,subs,,,אָשַׁף,enchanter,6,170
1445244,arc,adjv,,,יַקִּיר,difficult,2,352
1445245,arc,adjv,,,אָחֳרָן,another,5,198
1445246,arc,conj,,,לָהֵן,but,7,142
1445247,arc,subs,,,מְדֹור,dwelling,4,236
1445248,arc,prep,,,עִם,with,22,37
1445249,arc,subs,,,בְּשַׂר,flesh,3,282
1445250,arc,verb,,,בנס,become angry,1,446
1445251,arc,verb,,,קצף,get angry,1,446
1445252,arc,adjv,,,חַכִּים,wise,14,63
1445253,arc,nmpr,topo,,בָּבֶל,Babylon,25,33
1445254,arc,verb,,,נפק,go out,11,92
1445255,arc,verb,,,קטל,kill,7,142
1445256,arc,verb,,,בעה,seek,12,84
1445257,arc,nmpr,pers,,דָּנִיֵּאל,Daniel,52,16
1445258,arc,subs,,,חֲבַר,colleague,3,282
1445259,arc,prep,,,בְּ,in,226,3
1445260,arc,advb,,,אֱדַיִן,then,57,14
1445261,arc,verb,,,תוב,return,8,124
1445262,arc,subs,,,עֵטָה,advice,1,446
1445263,arc,subs,,,טְעֵם,sense,30,26
1445264,arc,nmpr,pers,,אַרְיֹוךְ,Arioch,5,198
1445265,arc,subs,,,רַב,chief,4,236
1445266,arc,subs,,,טַבַּח,executioner,1,446
1445267,arc,prin,,,מָה,what,14,63
1445268,arc,verb,,,חצף,be bare,2,352
1445269,arc,verb,,,עלל,enter,14,63
1445270,arc,subs,,,זְמָן,time,11,92
1445271,arc,verb,,,נתן,give,7,142
1445272,arc,verb,,,אזל,go,7,142
1445273,arc,nmpr,pers,,חֲנַנְיָה,Hananiah,1,446
1445274,arc,nmpr,pers,,מִישָׁאֵל,Mishael,1,446
1445275,arc,nmpr,pers,,עֲזַרְיָה,Azariah,1,446
1445276,arc,subs,,,רַחֲמִין,mercy,1,446
1445277,arc,subs,,,רָז,secret,9,110
1445278,arc,subs,,,שְׁאָר,rest,12,84
1445279,arc,subs,,,חֱזוּ,vision,12,84
1445280,arc,subs,,,לֵילֵי,night,5,198
1445281,arc,verb,,,גלה,reveal,9,110
1445282,arc,verb,,,ברך,bless,4,236
1445283,arc,verb,,vbcp,הוה,be,71,10
1445284,arc,subs,,,שֻׁם,name,12,84
1445285,arc,subs,,,חָכְמָה,wisdom,8,124
1445286,arc,subs,,,גְּבוּרָה,power,2,352
1445287,arc,prps,ppde,,הוּא,he,15,57
1445288,arc,verb,,,עדה,go,9,110
1445289,arc,verb,,,קום,stand,35,21
1445290,arc,verb,,,יהב,give,28,29
1445291,arc,subs,,,מַנְדַּע,knowledge,4,236
1445292,arc,subs,,,בִּינָה,discernment,1,446
1445293,arc,adjv,,,עַמִּיק,deep,1,446
1445294,arc,verb,,,סתר,hide,1,446
1445295,arc,subs,,,חֲשֹׁוךְ,darkness,1,446
1445296,arc,subs,,,נְהֹור,light,1,446
1445297,arc,verb,,,שׁרה,loosen,6,170
1445298,arc,subs,,,אַב,father,9,110
1445299,arc,verb,,,ידה,praise,2,352
1445300,arc,verb,,,שׁבח,praise,5,198
1445301,arc,advb,,,כְּעַן,now,13,77
1445302,arc,verb,,,מנה,count,5,198
1445303,arc,advb,,,כֵּן,thus,8,124
1445304,arc,nega,,,אַל,not,4,236
1445305,arc,verb,,,בהל,disturb,11,92
1445306,arc,verb,,,שׁכח,find,18,48
1445307,arc,subs,,,גְּבַר,man,21,40
1445308,arc,subs,,,בַּר,son,19,46
1445309,arc,subs,,,גָּלוּ,exile,4,236
1445310,arc,nmpr,topo,,יְהוּד,Judaea,7,142
1445311,arc,nmpr,pers,,בֵּלְטְשַׁאצַּר,Belteshazzar,8,124
1445312,arc,inrg,,ques,הֲ,<interrogative>,6,170
1445313,arc,verb,,,כהל,be able,4,236
1445314,arc,verb,,,גזר,cut,6,170
1445315,arc,advb,,,בְּרַם,but,5,198
1445316,arc,nmpr,pers,,נְבוּכַדְנֶצַּר,Nebuchadnezzar,31,23
1445317,arc,subs,,,אַחֲרִי,end,1,446
1445318,arc,subs,,,יֹום,day,16,53
1445319,arc,subs,,,רֵאשׁ,head,14,63
1445320,arc,subs,,,מִשְׁכַּב,bed,6,170
1445321,arc,prps,,,אַנְתָּה,you,15,57
1445322,arc,subs,,,רַעְיֹון,thought,6,170
1445323,arc,verb,,,סלק,go up,8,124
1445324,arc,subs,,ppre,אַחַר,after,3,282
1445325,arc,adjv,,,חַי,living,5,198
1445326,arc,subs,,,דִּבְרָה,matter,2,352
1445327,arc,subs,,,לְבַב,heart,7,142
1445328,arc,intj,,,אֲלוּ,behold,5,198
1445329,arc,subs,,,צְלֵם,statue,17,49
1445330,arc,prde,,,דִּכֵּן,that,3,282
1445331,arc,subs,,,זִיו,brightness,6,170
1445332,arc,adjv,,,יַתִּיר,excessive,8,124
1445333,arc,subs,,,רֵו,appearance,2,352
1445334,arc,verb,,,דחל,fear,6,170
1445335,arc,subs,,,דְּהַב,gold,23,36
1445336,arc,adjv,,,טָב,good,2,352
1445337,arc,subs,,,חֲדֵה,breast,1,446
1445338,arc,subs,,,דְּרָע,arm,1,446
1445339,arc,subs,,,כְּסַף,silver,13,77
1445340,arc,subs,,,מְעֵה,belly,1,446
1445341,arc,subs,,,יַרְכָה,thigh,1,446
1445342,arc,subs,,,נְחָשׁ,copper,9,110
1445343,arc,subs,,,שָׁק,leg,1,446
1445344,arc,subs,,,פַּרְזֶל,iron,20,43
1445345,arc,subs,,,רְגַל,foot,7,142
1445346,arc,subs,,,חֲסַף,clay,9,110
1445347,arc,subs,,,אֶבֶן,stone,8,124
1445348,arc,subs,,,יַד,hand,17,49
1445349,arc,verb,,,מחא,hit,4,236
1445350,arc,verb,,,דקק,crush,9,110
1445351,arc,prps,,,הִמֹּון,they,3,282
1445352,arc,verb,,,דוק,pulverise,1,446
1445353,arc,subs,,,עוּר,chaff,1,446
1445354,arc,subs,,,אִדַּר,threshing-floor,1,446
1445355,arc,subs,,,קַיִט,summer,1,446
1445356,arc,verb,,,נשׂא,take,3,282
1445357,arc,subs,,,רוּחַ,wind,11,92
1445358,arc,subs,,,אֲתַר,place,5,198
1445359,arc,subs,,,טוּר,mountain,2,352
1445360,arc,verb,,,מלא,fill,2,352
1445361,arc,subs,,,מַלְכוּ,kingdom,57,14
1445362,arc,subs,,,חֱסֵן,power,2,352
1445363,arc,subs,,,תְּקֹף,strength,1,446
1445364,arc,verb,,,דור,dwell,7,142
1445365,arc,subs,,,חֵיוָה,animal,20,43
1445366,arc,subs,,,בַּר,field,8,124
1445367,arc,subs,,,עֹוף,bird,2,352
1445368,arc,verb,,,שׁלט,rule,7,142
1445369,arc,subs,,ppre,בָּאתַר,after,3,282
1445370,arc,adjv,,,אָחֳרִי,another,6,170
1445371,arc,adjv,,ordn,תְּלִיתָי,third,1,446
1445372,arc,adjv,,ordn,רְבִיעָי,fourth,6,170
1445373,arc,adjv,,,תַּקִּיף,strong,5,198
1445374,arc,verb,,,חשׁל,hammer,1,446
1445375,arc,verb,,,רעע,break,2,352
1445376,arc,prde,,,אִלֵּין,these,5,198
1445377,arc,subs,,,אֶצְבַּע,finger,3,282
1445378,arc,subs,,,פֶּחָר,potter,1,446
1445379,arc,verb,,,פלג,divide,1,446
1445380,arc,subs,,,נִצְבָּה,planting,1,446
1445381,arc,verb,,,ערב,mix,4,236
1445382,arc,subs,,,טִין,clay,2,352
1445383,arc,subs,,,קְצָת,end,3,282
1445384,arc,verb,,,תבר,break,1,446
1445385,arc,subs,,,זְרַע,seed,1,446
1445386,arc,verb,,,דבק,adhere,1,446
1445387,arc,intj,,,הֵא,<idiomatic prefix>,1,446
1445388,arc,prps,ppde,,אִנּוּן,they,3,282
1445389,arc,verb,,,חבל,be harmful,6,170
1445390,arc,subs,,,עַם,people,15,57
1445391,arc,verb,,,שׁבק,leave,5,198
1445392,arc,verb,,,סוף,end,2,352
1445393,arc,verb,,,אמן,be steady,3,282
1445394,arc,verb,,,נפל,fall,11,92
1445395,arc,subs,,,אֲנַף,face,2,352
1445396,arc,verb,,,סגד,bow,12,84
1445397,arc,subs,,,מִנְחָה,offering,2,352
1445398,arc,subs,,,נִיחֹוחַ,incense,2,352
1445399,arc,verb,,,נסך,poor out,1,446
1445400,arc,subs,,,קְשֹׁט,truth,2,352
1445401,arc,subs,,,מָרֵא,lord,4,236
1445402,arc,verb,,,רבה,grow,6,170
1445403,arc,subs,,,מְדִינָה,province,11,92
1445404,arc,subs,,,סְגַן,prefect,5,198
1445405,arc,subs,,,עֲבִידַה,work,6,170
1445406,arc,nmpr,pers,,שַׁדְרַךְ,Shadrach,14,63
1445407,arc,nmpr,pers,,מֵישַׁךְ,Meshach,14,63
1445408,arc,nmpr,pers,,עֲבֵד נְגֹו,Abed-Nego,14,63
1445409,arc,subs,,,תְּרַע,door,2,352
1445410,arc,subs,,,רוּם,height,5,198
